stop_id,stop_name,stop_lat,stop_lon,stop_desc,zone_id,stop_url,stop_code,wheelchair_boarding,location_type,parent_station
BFORET3,La Forêt,44.862534,-0.648735,,33281,,BFORET3,0,1,
BTABERN,Abel Gance,44.878583,-0.500221,,33249,,BTABERN,0,1,
BGPHILL,Gérard Philipe,44.874328,-0.504278,,33249,,BGPHILL,0,1,
BPROCE,Procession,44.814957,-0.695066,,33281,,BPROCE,0,1,
BVELOD,Emile Dreux,44.858283,-0.605489,,33069,,BVELOD,0,1,
BMARRO,Marronniers,44.843907,-0.679868,,33281,,BMARRO,0,1,
BDUTER,Dutertre,44.840866,-0.592703,,33063,,BDUTER,0,1,
BREBED,Rébédech,44.832931,-0.523035,,33167,,BREBED,0,1,
BLECOC,Bibliothèque,44.834718,-0.585799,,33063,,BLECOC,0,1,
BSQMON,Square Monrepos,44.842666,-0.536561,,33167,,BSQMON,0,1,
BGALUS,Le Galus,44.846207,-0.677935,,33281,,BGALUS,0,1,
BBERLI,Berlioz,44.838193,-0.50942,,33167,,BBERLI,0,1,
BLATRE,La Tresne,44.840798,-0.550307,,33063,,BLATRE,0,1,
BFLUMI,Frères Lumière,44.796479,-0.532723,,33039,,BFLUMI,0,1,
BCAYAC,Prieuré de Cayac,44.766673,-0.618374,,33192,,BCAYAC,0,1,
BPOTEAU,Le Poteau,44.865443,-0.473727,,33013,,BPOTEAU,0,1,
BLATULE,Latule,44.870415,-0.565153,,33063,,BLATULE,0,1,
BSALEN,Salengro,44.807146,-0.560017,,33039,,BSALEN,0,1,
BDMOULE,Domaine de Moulerin,44.915972,-0.509462,,33032,,BDMOULE,0,1,
BEDIS45,Edison,44.820792,-0.595592,,33063,,BEDIS45,0,1,
BBECH92,Béchade,45.023092,-0.545256,,33004,,BBECH92,0,1,
BMAGEN,Magendie,44.882124,-0.526029,,33249,,BMAGEN,0,1,
BIMHOTE,Imhotep,44.892057,-0.556354,,33063,,BIMHOTE,0,1,
BMARION,Marionneau,44.841144,-0.587451,,33063,,BMARION,0,1,
BLUGAT,Lugat,44.951709,-0.615372,,33312,,BLUGAT,0,1,
B19MA91,19 Mars 1962,45.012373,-0.535702,,33004,,B19MA91,0,1,
BCABAN,Cabannes,44.820334,-0.519833,,33167,,BCABAN,0,1,
BECOMB,Emile Combes,44.846905,-0.533502,,33119,,BECOMB,0,1,
BBOUR32,Bourbon,44.840075,-0.520551,,33167,,BBOUR32,0,1,
BLELAC,CAF,44.890129,-0.557601,,33063,,BLELAC,0,1,
BPGUIT,Pont du Guit,44.823784,-0.558432,,33063,,BPGUIT,0,1,
BBONNET,Bonnet,45.015757,-0.532983,,33004,,BBONNET,0,1,
BLYAUTE,Lyautey,44.793367,-0.631643,,33318,,BLYAUTE,0,1,
BGOURAU,Gouraud,44.841667,-0.665881,,33281,,BGOURAU,0,1,
BBRAZZ,Quai de Brazza,44.855655,-0.550195,,33063,,BBRAZZ,0,1,
BHILDE,Clos de Hilde,44.799659,-0.530651,,33039,,BHILDE,0,1,
BMEFRA,Mendès France,44.840178,-0.639656,,33281,,BMEFRA,0,1,
BLAMOTT,La Motte,44.943694,-0.531674,,33434,,BLAMOTT,0,1,
BAVAUSO,Avenue Ausone,44.870273,-0.592463,,33069,,BAVAUSO,0,1,
BVALLO,Vallon,44.821077,-0.625147,,33281,,BVALLO,0,1,
BCHPERR,Charles Perrault,44.864696,-0.497917,,33013,,BCHPERR,0,1,
BALOHA,Aloha,44.915718,-0.680351,,33519,,BALOHA,0,1,
BTYFAUT,Tout y Faut,44.864631,-0.489476,,33013,,BTYFAUT,0,1,
BLANDOT,La Landotte,44.912504,-0.677787,,33519,,BLANDOT,0,1,
BBELFO,Belfort,44.894544,-0.768107,,33449,,BBELFO,0,1,
BPINDUS,Parc Industriel,44.780173,-0.648488,,33318,,BPINDUS,0,1,
BLESTAG,Lestage,44.874442,-0.696188,,33449,,BLESTAG,0,1,
BDESC47,Descartes,44.805599,-0.656659,,33318,,BDESC47,0,1,
BCART46,Carnot,44.795889,-0.672571,,33318,,BCART46,0,1,
BBOUTH,Bouthier,44.852064,-0.55707,,33063,,BBOUTH,0,1,
BEURO93,Europe,44.924681,-0.497105,,33003,,BEURO93,0,1,
BGAZBX,Peyronneaud,44.883631,-0.550299,,33063,,BGAZBX,0,1,
BGALIAS,La Galliasse,44.991827,-0.486089,,33487,,BGALIAS,0,1,
BCIMAMB,Cimetière d'Ambès,45.013628,-0.534504,,33004,,BCIMAMB,0,1,
BMAIMFD,Mairie de St Louis de Montferrand,44.953524,-0.534451,,33434,,BMAIMFD,0,1,
BRCANE,Route de Canéjan,44.780549,-0.615035,,33192,,BRCANE,0,1,
BKENE63,Kennedy,44.867463,-0.507321,,33249,,BKENE63,0,1,
BHAMCHA,Hameau du Château,44.942645,-0.602528,,33312,,BHAMCHA,0,1,
BMUSCAD,Domaine de Muscadet,44.916566,-0.508928,,33032,,BMUSCAD,0,1,
BASTADE,Avenue du Stade,44.909791,-0.69231,,33519,,BASTADE,0,1,
BEMETT,Centre Emetteur,44.818167,-0.503186,,33065,,BEMETT,0,1,
BJACQUI,Colonel Jacqui,44.811521,-0.63376,,33318,,BJACQUI,0,1,
BNPENA,Nancel Pénard,44.809147,-0.632765,,33318,,BNPENA,0,1,
BMALBRE,Malbrède,44.982998,-0.48166,,33487,,BMALBRE,0,1,
BGUTEN,Gutenberg,44.78765,-0.645866,,33318,,BGUTEN,0,1,
BMATHIE,Mathieu,44.894572,-0.607733,,33075,,BMATHIE,0,1,
BBARRE,Barrès,44.887304,-0.546796,,33063,,BBARRE,0,1,
BALLEN,Allende,44.867389,-0.522201,,33249,,BALLEN,0,1,
BMJOFF,Maréchal Joffre,44.821782,-0.62908,,33281,,BMJOFF,0,1,
BPFLOR,Place Florale,44.868861,-0.636092,,33162,,BPFLOR,0,1,
BPERICO,Pericot,44.902732,-0.74482,,33449,,BPERICO,0,1,
BCAIRON,Cité Cairon,44.818833,-0.578973,,33063,,BCAIRON,0,1,
BDRAVAL,Floirac Dravemont,44.845975,-0.510558,,33167,,BDRAVAL,0,1,
BBTRAVA,Bourse du Travail,44.832113,-0.57842,,33063,,BBTRAVA,0,1,
BBJUDA,Barrière Judaïque,44.840121,-0.599644,,33063,,BBJUDA,0,1,
BVILLA2,Village 2,44.803051,-0.612603,,33318,,BVILLA2,0,1,
BNCOLI,Nungesser et Coli,44.841477,-0.655918,,33281,,BNCOLI,0,1,
BLVLOUI,Lycée Victor Louis,44.802926,-0.593309,,33522,,BLVLOUI,0,1,
BBEAUSO,Beausoleil,44.757652,-0.625105,,33192,,BBEAUSO,0,1,
BVILLEM,Le Télégraphe,44.78415,-0.606434,,33192,,BVILLEM,0,1,
BPBOULI,Pont de Bouliac,44.821134,-0.513368,,33065,,BPBOULI,0,1,
BHBARB,Henri Barbusse,44.856215,-0.642179,,33281,,BHBARB,0,1,
BKASTL,Lycée Kastler,44.801226,-0.597112,,33522,,BKASTL,0,1,
BFORUM,Talence Centre-Forum,44.810987,-0.590976,,33522,,BFORUM,0,1,
BTRUFF,Truffaut,44.856173,-0.647961,,33281,,BTRUFF,0,1,
BACACI,Acacias,44.885249,-0.529078,,33249,,BACACI,0,1,
BLGRAV,Lycée des Graves,44.761146,-0.622041,,33192,,BLGRAV,0,1,
BAVIAU,Rue d'Aviau,44.850117,-0.576825,,33063,,BAVIAU,0,1,
BLABOT,Labottière,44.852577,-0.590095,,33063,,BLABOT,0,1,
BPERES,Pérès,44.859809,-0.608438,,33069,,BPERES,0,1,
BJDARC,Jeanne d'Arc,44.803166,-0.545283,,33039,,BJDARC,0,1,
BSOLAR,Solarium,44.781663,-0.628653,,33192,,BSOLAR,0,1,
BMNEUV,Maison Neuve,44.773324,-0.63434,,33192,,BMNEUV,0,1,
BMOULER,Stade de Moulerens,44.780166,-0.631012,,33192,,BMOULER,0,1,
BREINE,Hameau de la Reine,44.781626,-0.619597,,33192,,BREINE,0,1,
BEGGRA,Eglise de Gradignan,44.772434,-0.61422,,33192,,BEGGRA,0,1,
BTROUBA,Troubadis,45.020381,-0.538273,,33004,,BTROUBA,0,1,
BBRGARD,Beauregard,45.00874,-0.522678,,33004,,BBRGARD,0,1,
BBONAI,Chemin Bon Air,44.824292,-0.650246,,33281,,BBONAI,0,1,
BTOURN,Tourny,44.845439,-0.577898,,33063,,BTOURN,0,1,
BTERRFO,Terrefort,44.92474,-0.634781,,33056,,BTERRFO,0,1,
BACAC73,Acacias,44.835509,-0.686369,,33281,,BACAC73,0,1,
BLINDB,Lindbergh,44.83524,-0.69146,,33281,,BLINDB,0,1,
BMLIBE,Martyrs de la Libération,44.835534,-0.681097,,33281,,BMLIBE,0,1,
BJMACE,Jean Macé,44.841843,-0.65985,,33281,,BJMACE,0,1,
BAVIEIL,Allée Vieille,44.878784,-0.736375,,33449,,BAVIEIL,0,1,
BBCHENA,La Chênaie,44.919672,-0.515287,,33032,,BBCHENA,0,1,
BCAYBO,Caychac Bourg,44.929533,-0.635118,,33056,,BCAYBO,0,1,
BFOCH46,Maréchal Foch,44.801763,-0.653574,,33318,,BFOCH46,0,1,
BCHRPE1,Hôpital Pellegrin (entrée Est),44.829447,-0.602991,,33063,,BCHRPE1,0,1,
BNUYENS,Nuyens,44.845906,-0.56473,,33063,,BNUYENS,0,1,
BFLIBE,Floirac Libération,44.83921,-0.531758,,33167,,BFLIBE,0,1,
BMCRIT,Arena,44.826841,-0.53343,,33167,,BMCRIT,0,1,
BVINCE,Professeur Vincent,44.885819,-0.52121,,33249,,BVINCE,0,1,
BMORLE,La Morlette,44.855357,-0.518785,,33119,,BMORLE,0,1,
BLAVOIR,Lavoir,44.914413,-0.514602,,33032,,BLAVOIR,0,1,
BARICAR,André Ricard,44.859603,-0.539731,,33119,,BARICAR,0,1,
BRMACAU,Rue de Macau,44.954243,-0.606752,,33312,,BRMACAU,0,1,
BVHUMFD,St Louis de Montferrand (Victor Hugo),44.956295,-0.533889,,33434,,BVHUMFD,0,1,
BBAROR,Barrière d'Ornano,44.831518,-0.598191,,33063,,BBAROR,0,1,
BRMEDOK,Ste Germaine,44.870483,-0.613636,,33069,,BRMEDOK,0,1,
BBPESS2,Barrière de Pessac (Bd George V),44.825936,-0.590089,,33063,,BBPESS2,0,1,
BLYCAGR,Château Dillon,44.919335,-0.634818,,33056,,BLYCAGR,0,1,
BHIPPO,Champ de Courses - Treulon,44.876248,-0.621601,,33069,,BHIPPO,0,1,
BAUSO34,Ausone,44.801151,-0.616994,,33318,,BAUSO34,0,1,
BPANERU,Pablo Neruda,44.947788,-0.596221,,33312,,BPANERU,0,1,
BMICKAE,Mickaëlis,44.936677,-0.480851,,33003,,BMICKAE,0,1,
BMHAILL,Mairie du Haillan,44.872601,-0.677561,,33200,,BMHAILL,0,1,
BSAUTER,Sauternes,44.856311,-0.488728,,33013,,BSAUTER,0,1,
BVMAGUD,Village de Magudas,44.864473,-0.728528,,33449,,BVMAGUD,0,1,
BJULIEN,Julien,44.865458,-0.714474,,33449,,BJULIEN,0,1,
BDUCOUR,Ducourneau,44.86864,-0.591833,,33069,,BDUCOUR,0,1,
BCBLANC,Carbon Blanc Centre,44.893768,-0.500839,,33096,,BCBLANC,0,1,
BRENAUD,Renaudel,44.868982,-0.615574,,33069,,BRENAUD,0,1,
BABORDE,Avenue de Bordeaux,44.887095,-0.507376,,33249,,BABORDE,0,1,
BALAFON,Ecole Arnaud Lafon,44.828416,-0.667289,,33281,,BALAFON,0,1,
BPROVIN,Provinces,44.849885,-0.495195,,33013,,BPROVIN,0,1,
BVIALL,Vialle,44.81747,-0.506833,,33065,,BVIALL,0,1,
BCDELM,Stade Chaban Delmas,44.830013,-0.596385,,33063,,BCDELM,0,1,
BXAINTR,Xaintrailles,44.828061,-0.593028,,33063,,BXAINTR,0,1,
BLBRUN,Grand-Lebrun,44.85084,-0.606556,,33063,,BLBRUN,0,1,
BBRIAN,Lormont Bas (A. Briand),44.877137,-0.534481,,33249,,BBRIAN,0,1,
BCMASSE,Collège Claude Massé,44.928947,-0.482566,,33003,,BCMASSE,0,1,
BRCOT93,René Coty,44.926685,-0.492105,,33003,,BRCOT93,0,1,
BLALAND,La Lande,44.866535,-0.498323,,33013,,BLALAND,0,1,
BEGROMA,Eglise Romane,44.857826,-0.495993,,33013,,BEGROMA,0,1,
BQVIAL,Quai de Vial (Everite),44.920172,-0.544374,,33032,,BQVIAL,0,1,
BCBLAN,Croix Blanche,44.84361,-0.589243,,33063,,BCBLAN,0,1,
BRBORDE,Rue de Bordeaux,44.942846,-0.607312,,33312,,BRBORDE,0,1,
BEGLI58,Place de l'Eglise,44.948726,-0.605667,,33312,,BEGLI58,0,1,
BRVEGLI,Rue de la Vieille Eglise,44.946095,-0.595503,,33312,,BRVEGLI,0,1,
BBARAIL,Baraille,44.955997,-0.513168,,33003,,BBARAIL,0,1,
BAUSO95,Ausone,44.896054,-0.50949,,33096,,BAUSO95,0,1,
BPNOLE,Paulin de Nole,44.95466,-0.497675,,33003,,BPNOLE,0,1,
B8MA90,Mairie de Bassens,44.899881,-0.515854,,33032,,B8MA90,0,1,
BMERL93,Merle,44.959122,-0.507112,,33003,,BMERL93,0,1,
BLAVACH,La Vache,44.873375,-0.590754,,33075,,BLAVACH,0,1,
BTEMPLI,Templiers,44.928258,-0.477157,,33003,,BTEMPLI,0,1,
BMONNE,Monnet,44.772684,-0.582753,,33550,,BMONNE,0,1,
BCURI21,Pierre Curie,44.761727,-0.570556,,33550,,BCURI21,0,1,
BLBLAN,Louis Blanc,44.864288,-0.594716,,33069,,BLBLAN,0,1,
BBETOI,Mélac,44.823,-0.500239,,33065,,BBETOI,0,1,
BPMARAI,Le Petit Marais,44.964131,-0.482214,,33487,,BPMARAI,0,1,
BLAPRAI,La Prairie,44.867252,-0.497309,,33013,,BLAPRAI,0,1,
BFLAJAR,Fort Lajard,45.017349,-0.577143,,33004,,BFLAJAR,0,1,
BJOURDA,Jourdane,44.947996,-0.537243,,33434,,BJOURDA,0,1,
BPJOURD,Les Prés de Jourdanne,44.944493,-0.533748,,33434,,BPJOURD,0,1,
BPEGU74,Péguy,44.913952,-0.512062,,33032,,BPEGU74,0,1,
BFOURAT,Le Fourat,45.018355,-0.535508,,33004,,BFOURAT,0,1,
BLABOUR,Labourets,44.918469,-0.517444,,33032,,BLABOUR,0,1,
BBOUSQU,Le Bousquet,44.960407,-0.533679,,33434,,BBOUSQU,0,1,
BLSMSM,Lycée Sud Médoc,44.903371,-0.711989,,33449,,BLSMSM,0,1,
BBEAUJE,Beaujet,44.946803,-0.511354,,33003,,BBEAUJE,0,1,
BBFLEU,Bois Fleuri,44.876203,-0.518565,,33249,,BBFLEU,0,1,
BLIBE76,Mairie du Bouscat,44.865533,-0.606081,,33069,,BLIBE76,0,1,
BHREGIO,St Bruno - Hôtel de Région,44.838515,-0.589893,,33063,,BHREGIO,0,1,
BJAMOIS,Jamois,44.991474,-0.543324,,33004,,BJAMOIS,0,1,
BMEIGNA,Résidence Meignan,44.903283,-0.509302,,33032,,BMEIGNA,0,1,
B4PAVI,4 Pavillons,44.865438,-0.514792,,33249,,B4PAVI,0,1,
BCHAPEL,La Gare de la Chapelle,45.006233,-0.548813,,33004,,BCHAPEL,0,1,
BSEURI,Saint Seurin,44.843013,-0.586374,,33063,,BSEURI,0,1,
BSTEHEL,Stade Stéhélin,44.857275,-0.620613,,33063,,BSTEHEL,0,1,
BGRANDJ,Avenue de Grandjean,44.94293,-0.510433,,33003,,BGRANDJ,0,1,
BDELATR,Delattre,44.890023,-0.607123,,33075,,BDELATR,0,1,
BVANGLA,Vignau Anglade (Clos Favol),44.895409,-0.507376,,33096,,BVANGLA,0,1,
BLANDEG,Vassivey,44.95249,-0.609533,,33312,,BLANDEG,0,1,
BPREVO,Cracovie,44.869594,-0.576102,,33063,,BPREVO,0,1,
BJURNU,Journu Auber,44.859437,-0.569106,,33063,,BJURNU,0,1,
BLFONT,La Fontaine,44.811692,-0.664171,,33318,,BLFONT,0,1,
BGRANGE,Grangeneuve,44.804416,-0.63675,,33318,,BGRANGE,0,1,
BECO36,Rue des Ecoles,44.880351,-0.591587,,33075,,BECO36,0,1,
BTARREY,Tarrey,44.950901,-0.490841,,33003,,BTARREY,0,1,
BGALI95,Maréchal Gallieni,44.897628,-0.508872,,33032,,BGALI95,0,1,
BPEYCHA,Peychaud,44.951589,-0.492896,,33003,,BPEYCHA,0,1,
BVERGER,Vergers,44.914513,-0.493446,,33096,,BVERGER,0,1,
BMGUA,Moulin du Gua,44.933734,-0.507395,,33003,,BMGUA,0,1,
BCOLETT,Colette,44.83479,-0.636292,,33281,,BCOLETT,0,1,
BMBLANQ,Mairie de Blanquefort,44.908446,-0.63018,,33056,,BMBLANQ,0,1,
BPCURI,Pierre Curie,44.853257,-0.49856,,33013,,BPCURI,0,1,
BLEST93,Du Roy,44.953307,-0.512155,,33003,,BLEST93,0,1,
BAMBCEN,Ambarès Centre,44.92672,-0.487001,,33003,,BAMBCEN,0,1,
BLIBE92,Liberté,44.939696,-0.492205,,33003,,BLIBE92,0,1,
BREPU58,République,44.908843,-0.631417,,33056,,BREPU58,0,1,
BBOUSQE,La Bousquette,45.00134,-0.504149,,33004,,BBOUSQE,0,1,
BCOLBLQ,Collège de Blanquefort,44.906731,-0.628471,,33056,,BCOLBLQ,0,1,
BBARE,Barre,44.931555,-0.480673,,33003,,BBARE,0,1,
BEUROPE,Europe,44.924926,-0.496753,,33003,,BEUROPE,0,1,
BDFERIE,Docteur Férié,44.900685,-0.711164,,33449,,BDFERIE,0,1,
BGARO93,Les Garouilles,44.958431,-0.500158,,33003,,BGARO93,0,1,
BECHOP,Les Echoppes,44.810544,-0.620523,,33318,,BECHOP,0,1,
BCIMSME,Cimetière de Saint Médard,44.895446,-0.726288,,33449,,BCIMSME,0,1,
BROUS71,Rousseau,44.895704,-0.723179,,33449,,BROUS71,0,1,
BDURDEA,Durandeau,44.957836,-0.512865,,33003,,BDURDEA,0,1,
BCFESSE,Courtefesse,44.949648,-0.511869,,33003,,BCFESSE,0,1,
BAMITIE,Rue de l'Amitié,44.86321,-0.5103,,33119,,BAMITIE,0,1,
BGGAU37,Général De Gaulle,44.908902,-0.638689,,33056,,BGGAU37,0,1,
BTILLAC,Le Tillac,44.919488,-0.493997,,33003,,BTILLAC,0,1,
BVOLT38,Volta,44.853329,-0.671477,,33281,,BVOLT38,0,1,
BPIER1E,Boulevard Pierre 1er,44.859463,-0.589256,,33063,,BPIER1E,0,1,
BROSERA,La Roseraie,44.897169,-0.521383,,33032,,BROSERA,0,1,
BTRENAR,Les Renardeaux,44.849134,-0.665881,,33281,,BTRENAR,0,1,
BMRRON,Marronniers,44.861689,-0.589956,,33069,,BMRRON,0,1,
BTERRAS,Terrasson,44.916499,-0.493056,,33096,,BTERRAS,0,1,
BSOMMB,Somme,44.90627,-0.517161,,33032,,BSOMMB,0,1,
BMEUNIR,Meunier,44.899991,-0.520356,,33032,,BMEUNIR,0,1,
BMACOR,Collège Manon Cormier,44.901422,-0.510162,,33032,,BMACOR,0,1,
BEXUP91,Frachon,45.0134,-0.536447,,33004,,BEXUP91,0,1,
BRICH99,Richelieu,44.908571,-0.534947,,33032,,BRICH99,0,1,
BGENDAR,St Exupéry,45.011508,-0.539249,,33004,,BGENDAR,0,1,
BMROUG,Moulin Rouge,44.839776,-0.603122,,33063,,BMROUG,0,1,
BCAYEGL,Caychac Eglise,44.930439,-0.637035,,33056,,BCAYEGL,0,1,
BLAGORP,La Gorp,44.929676,-0.495742,,33003,,BLAGORP,0,1,
BBAROT,Barot,44.959313,-0.504611,,33003,,BBAROT,0,1,
BCLARI,Clarines,44.819779,-0.665877,,33281,,BCLARI,0,1,
BCIM75,Cimetière Intercommunal,44.81508,-0.680107,,33281,,BCIM75,0,1,
BBLANKI,Blanqui,44.841393,-0.54201,,33167,,BBLANKI,0,1,
BSYBILL,Sybille,44.918228,-0.518222,,33032,,BSYBILL,0,1,
BPAIX,La Paix,44.838939,-0.535857,,33167,,BPAIX,0,1,
BNOLIQU,Noliquet,45.003632,-0.512486,,33004,,BNOLIQU,0,1,
BDANDI,Alphonse Dupeux,44.830267,-0.587003,,33063,,BDANDI,0,1,
BBARANQ,La Baranquine,44.89879,-0.531927,,33032,,BBARANQ,0,1,
BCASTE2,Castelneau,44.926002,-0.545821,,33434,,BCASTE2,0,1,
BCHEVIE,Chemin de la Vie,44.943678,-0.490543,,33003,,BCHEVIE,0,1,
BJJAU90,Jean Jaurès,44.896692,-0.517372,,33032,,BJJAU90,0,1,
BLIBE90,Liberté,44.905632,-0.508276,,33032,,BLIBE90,0,1,
BVIREC,Virecourt,44.854395,-0.49979,,33013,,BVIREC,0,1,
BDUFRES,Dufresne,44.989439,-0.541684,,33004,,BDUFRES,0,1,
BCOMACO,Collège Manon Cormier,44.89995,-0.507844,,33096,,BCOMACO,0,1,
BCSPIER,Clos Saint Pierre,44.925694,-0.48263,,33003,,BCSPIER,0,1,
BMFOC94,Maréchal Foch,44.93218,-0.473657,,33003,,BMFOC94,0,1,
BDHOSTE,Domaine d'Hostein,44.927581,-0.478777,,33003,,BDHOSTE,0,1,
BGRAVAM,La Grave d'Ambarès,44.930147,-0.473956,,33003,,BGRAVAM,0,1,
BBEAUVA,Beauvais,44.949795,-0.487752,,33003,,BBEAUVA,0,1,
BFLUMIE,Frères Lumière,44.890871,-0.637893,,33162,,BFLUMIE,0,1,
BPOTPEY,Pont de Peyre,44.971177,-0.479707,,33487,,BPOTPEY,0,1,
BGAREOR,Gare d'Orléans,44.842007,-0.562931,,33063,,BGAREOR,0,1,
BFONFR,Fonfrède,44.825276,-0.572583,,33063,,BFONFR,0,1,
BBEAU95,Beauval,44.905772,-0.503142,,33032,,BBEAU95,0,1,
BFOYE93,Foyer Municipal,44.891717,-0.502847,,33096,,BFOYE93,0,1,
BGEPHIL,Collège Gérard Philippe,44.799561,-0.623999,,33318,,BGEPHIL,0,1,
BZOLA95,Emile Zola,44.903714,-0.504516,,33096,,BZOLA95,0,1,
BFUTAIE,Futaies,44.908797,-0.495645,,33096,,BFUTAIE,0,1,
BMJOFFR,Maréchal Joffre,44.899448,-0.514026,,33032,,BMJOFFR,0,1,
BMIMOS,Mimosas,44.884651,-0.525935,,33249,,BMIMOS,0,1,
BASCOT,Les Pelouses d'Ascot,44.822561,-0.495457,,33065,,BASCOT,0,1,
BJOFFR,Maréchal Joffre,44.853171,-0.532003,,33119,,BJOFFR,0,1,
BATELI,Ateliers municipaux,44.880885,-0.531821,,33249,,BATELI,0,1,
BDUPEY,Quai Dupeyron,44.872126,-0.537448,,33249,,BDUPEY,0,1,
BDORGE,Dorgelès,44.843262,-0.543432,,33063,,BDORGE,0,1,
BFOURNE,Fourney,44.821999,-0.490541,,33065,,BFOURNE,0,1,
BMAR57,Martyrs de la Résistance,44.880717,-0.611266,,33075,,BMAR57,0,1,
BFLEUR2,Fleuranceau,44.885865,-0.611629,,33075,,BFLEUR2,0,1,
BPGAIL,Pont du Gail,44.880294,-0.607419,,33075,,BPGAIL,0,1,
BCADMI,Centre Administratif,44.866809,-0.596062,,33069,,BCADMI,0,1,
BMARYS,Gare de Bruges,44.887642,-0.612422,,33075,,BMARYS,0,1,
BCASTI,Castillon,44.85999,-0.59247,,33069,,BCASTI,0,1,
BPOINC,Poincaré,44.861923,-0.593006,,33069,,BPOINC,0,1,
BVIEEGL,Lot. de la Vieille Eglise,44.944591,-0.59434,,33312,,BVIEEGL,0,1,
BARBOUD,Carrière de Bos,44.945406,-0.613664,,33312,,BARBOUD,0,1,
BMESQUI,Mesquita,44.894216,-0.506059,,33096,,BMESQUI,0,1,
BECMOUL,Echangeur du Moulinat,44.869713,-0.498969,,33013,,BECMOUL,0,1,
BJJA06,Jean Jaurès,44.837634,-0.53708,,33167,,BJJA06,0,1,
BVAUCOU,Vaucouleurs,44.813784,-0.56687,,33063,,BVAUCOU,0,1,
BMFLOI,Mairie de Floirac,44.831358,-0.527578,,33167,,BMFLOI,0,1,
BVETTR,Vettiner,44.816417,-0.503646,,33065,,BVETTR,0,1,
BSALI2,Salinières,44.835876,-0.567494,,33063,,BSALI2,0,1,
BMAMBAR,Mairie d'Ambarès,44.926833,-0.489996,,33003,,BMAMBAR,0,1,
BBOISVE,Bois Vert,44.927645,-0.503132,,33003,,BBOISVE,0,1,
BTRARI,Boulevard Trarieux,44.841624,-0.546344,,33063,,BTRARI,0,1,
BCLPRIE,Clos du Prieuré,44.922299,-0.483542,,33003,,BCLPRIE,0,1,
BSABARG,Sabarèges,44.928765,-0.506488,,33003,,BSABARG,0,1,
BAMBAR,Ambarès Eglise,44.924425,-0.484169,,33003,,BAMBAR,0,1,
BFAULAT,Faulat,44.919774,-0.481305,,33003,,BFAULAT,0,1,
BLAFA8,Laffargue,44.832658,-0.528648,,33167,,BLAFA8,0,1,
BJOUHA,Terres Neuves,44.81561,-0.551266,,33063,,BJOUHA,0,1,
BCNANS,Caserne Nansouty,44.818714,-0.566164,,33063,,BCNANS,0,1,
BBERLIQ,Berliquet,44.815032,-0.498154,,33065,,BBERLIQ,0,1,
BJAMBES,Jambes,44.929466,-0.508962,,33003,,BJAMBES,0,1,
BAQUIT,Ausone,44.878862,-0.60498,,33075,,BAQUIT,0,1,
BSEMBA,Sembat,44.833359,-0.549609,,33063,,BSEMBA,0,1,
BCAPEL,Capelle,44.817047,-0.548584,,33063,,BCAPEL,0,1,
BCENTR,Centre commercial,44.867715,-0.519592,,33249,,BCENTR,0,1,
BNOUTA,Noutary,44.816051,-0.542412,,33039,,BNOUTA,0,1,
BMITTE,Mitterrand,44.834032,-0.519982,,33167,,BMITTE,0,1,
BSMART,Médoc (Place Saint Martial),44.859056,-0.5658,,33063,,BSMART,0,1,
BGPARC,Grand Parc,44.861526,-0.58691,,33063,,BGPARC,0,1,
BTIVOLI,Tivoli,44.856266,-0.591662,,33063,,BTIVOLI,0,1,
BCARNOT,Carnot,44.85231,-0.594589,,33063,,BCARNOT,0,1,
BJPAUME,Cité Administrative,44.842263,-0.599526,,33063,,BJPAUME,0,1,
BGEORGV,Boulevard George V,44.825112,-0.58861,,33063,,BGEORGV,0,1,
BCARROS,Carros,44.819709,-0.580453,,33063,,BCARROS,0,1,
BPCAUDE,Pont de Cauderès,44.817802,-0.577679,,33063,,BPCAUDE,0,1,
BROOSEV,Boulevard Roosevelt,44.815797,-0.574329,,33063,,BROOSEV,0,1,
BBTOUL2,Barrière de Toulouse,44.815429,-0.572451,,33063,,BBTOUL2,0,1,
BJEANHA,Jean Hameau,44.868201,-0.570386,,33063,,BJEANHA,0,1,
BARIST,Aristide Briand,44.857904,-0.524318,,33119,,BARIST,0,1,
BCALM62,Calmette,44.851815,-0.517239,,33119,,BCALM62,0,1,
BEGFLO,Eglise de Floirac,44.835593,-0.521771,,33167,,BEGFLO,0,1,
BE2MER,Entre-Deux-Mers,44.845314,-0.532781,,33119,,BE2MER,0,1,
BNICOLA,Saint Nicolas,44.827077,-0.57247,,33063,,BNICOLA,0,1,
BKERGO,Kergomard,44.823487,-0.572577,,33063,,BKERGO,0,1,
BMARTY,Martyrs de la Résistance,44.841991,-0.584402,,33063,,BMARTY,0,1,
BRDOMA,Résidences du Domaine,44.849665,-0.623382,,33063,,BRDOMA,0,1,
BLOPES,Place Lopès,44.845811,-0.612509,,33063,,BLOPES,0,1,
BMOSCO,Place Moscou,44.844452,-0.609588,,33063,,BMOSCO,0,1,
BBATAN,Stade Batany,44.84262,-0.607071,,33063,,BBATAN,0,1,
BCADMN,Cité administrative,44.841509,-0.600383,,33063,,BCADMN,0,1,
BJARD,Stade du Jard,44.846622,-0.63856,,33281,,BJARD,0,1,
